start	strand	offtarget_rate	offtargets
12757	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12758	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12759	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12760	+	0.0967741935483871	SARS,adenovirus,c_albicans
12761	+	0.0967741935483871	SARS,adenovirus,c_albicans
12762	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12763	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12764	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12765	+	0.032258064516129	p_jirovecii
12766	+	0.129032258064516	adenovirus,h_influenzae,p_jirovecii,c_albicans
12767	+	0.0645161290322581	h_influenzae,p_jirovecii
12768	+	0.129032258064516	adenovirus,h_influenzae,p_jirovecii,c_albicans
12769	+	0.161290322580645	enterovirus,adenovirus,h_influenzae,p_jirovecii,c_albicans
12770	+	0.129032258064516	parainfluenza_4,adenovirus,p_jirovecii,c_albicans
12771	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12772	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12773	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12774	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12775	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12776	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12777	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12778	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12779	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12780	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12781	+	0.0967741935483871	influenza_B,adenovirus,c_albicans
12782	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12783	+	0.0967741935483871	SARS,adenovirus,c_albicans
12784	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12785	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12786	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12787	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12788	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12789	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12790	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12791	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12792	+	0.0967741935483871	SARS,adenovirus,c_albicans
12793	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12794	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12795	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12796	+	0.0967741935483871	SARS,adenovirus,c_albicans
12797	+	0.0967741935483871	SARS,adenovirus,c_albicans
12798	+	0.0967741935483871	SARS,adenovirus,c_albicans
12799	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12800	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12801	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12802	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12803	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12804	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12805	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12806	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12807	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12808	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12809	+	0.129032258064516	huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12810	+	0.129032258064516	huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12811	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12812	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12813	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12814	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12815	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12816	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12817	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12818	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12819	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12820	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12821	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12822	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12823	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12824	+	0.129032258064516	huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12825	+	0.161290322580645	parainfluenza_4,influenza_B,adenovirus,p_jirovecii,c_albicans
12826	+	0.129032258064516	influenza_B,adenovirus,p_jirovecii,c_albicans
12827	+	0.129032258064516	influenza_B,adenovirus,p_jirovecii,c_albicans
12828	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12829	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12830	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12831	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12832	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12833	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
12834	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
12835	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
12836	+	0.193548387096774	SARS,resp_syncytial_A,adenovirus,m_pneumoniae,p_jirovecii,c_albicans
12837	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
12838	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
12839	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
12840	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12841	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
12842	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12843	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12844	+	0.0967741935483871	SARS,adenovirus,c_albicans
12845	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12846	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12847	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12848	+	0.0967741935483871	SARS,adenovirus,c_albicans
12849	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12850	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12851	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
12852	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
12853	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
12854	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12855	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12856	+	0.161290322580645	SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12857	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12858	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12859	+	0.161290322580645	SARS,adenovirus,c_pneumoniae,p_jirovecii,c_albicans
12860	+	0.193548387096774	SARS,MERS,influenza_A,adenovirus,p_jirovecii,c_albicans
12861	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12862	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12863	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12864	+	0.129032258064516	huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12865	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12866	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12867	+	0.0967741935483871	adenovirus,p_jirovecii,c_albicans
12868	+	0.129032258064516	parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12869	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12870	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12871	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12872	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12873	+	0.161290322580645	SARS,enterovirus,adenovirus,p_jirovecii,c_albicans
12874	+	0.193548387096774	SARS,enterovirus,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12875	+	0.193548387096774	SARS,enterovirus,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12876	+	0.193548387096774	SARS,enterovirus,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12877	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12878	+	0.161290322580645	SARS,rhinovirus,adenovirus,p_jirovecii,c_albicans
12879	+	0.161290322580645	SARS,rhinovirus,adenovirus,p_jirovecii,c_albicans
12880	+	0.161290322580645	SARS,adenovirus,l_pneumophila,p_jirovecii,c_albicans
12881	+	0.161290322580645	SARS,adenovirus,l_pneumophila,p_jirovecii,c_albicans
12882	+	0.193548387096774	SARS,adenovirus,l_pneumophila,p_jirovecii,c_albicans,p_aeruginosa
12883	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12884	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12885	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12886	+	0.193548387096774	huCoV_229E,SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12887	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12888	+	0.129032258064516	huCoV_229E,SARS,adenovirus,c_albicans
12889	+	0.129032258064516	huCoV_229E,SARS,adenovirus,c_albicans
12890	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12891	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12892	+	0.129032258064516	huCoV_229E,SARS,adenovirus,c_albicans
12893	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12894	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12895	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12896	+	0.129032258064516	huCoV_229E,SARS,adenovirus,c_albicans
12897	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12898	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12899	+	0.193548387096774	huCoV_229E,SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12900	+	0.193548387096774	huCoV_229E,SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12901	+	0.193548387096774	huCoV_229E,SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12902	+	0.225806451612903	huCoV_229E,SARS,huCoV_OC43,adenovirus,s_pneumoniae,p_jirovecii,c_albicans
12903	+	0.193548387096774	huCoV_229E,SARS,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12904	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12905	+	0.193548387096774	huCoV_229E,SARS,influenza_A,adenovirus,p_jirovecii,c_albicans
12906	+	0.193548387096774	huCoV_229E,SARS,influenza_A,adenovirus,p_jirovecii,c_albicans
12907	+	0.193548387096774	huCoV_229E,SARS,influenza_A,adenovirus,p_jirovecii,c_albicans
12908	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12909	+	0.193548387096774	huCoV_229E,SARS,influenza_A,adenovirus,p_jirovecii,c_albicans
12910	+	0.225806451612903	huCoV_229E,SARS,rhinovirus,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12911	+	0.0967741935483871	huCoV_229E,SARS,p_jirovecii
12912	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12913	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12914	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12915	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12916	+	0.193548387096774	SARS,huCoV_NL63,rhinovirus,adenovirus,p_jirovecii,c_albicans
12917	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12918	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12919	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12920	+	0.193548387096774	SARS,huCoV_NL63,rhinovirus,adenovirus,p_jirovecii,c_albicans
12921	+	0.193548387096774	SARS,huCoV_NL63,rhinovirus,adenovirus,p_jirovecii,c_albicans
12922	+	0.193548387096774	SARS,huCoV_NL63,rhinovirus,adenovirus,p_jirovecii,c_albicans
12923	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12924	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12925	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12926	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12927	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
12928	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12929	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12930	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12931	+	0.193548387096774	SARS,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12932	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12933	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12934	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12935	+	0.193548387096774	SARS,huCoV_NL63,adenovirus,s_pyogenes,p_jirovecii,c_albicans
12936	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12937	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12938	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
12939	+	0.161290322580645	huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12940	+	0.161290322580645	huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12941	+	0.193548387096774	huCoV_229E,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12942	+	0.161290322580645	huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12943	+	0.193548387096774	huCoV_NL63,huCoV_HKU1,MERS,adenovirus,p_jirovecii,c_albicans
12944	+	0.225806451612903	SARS,huCoV_HKU1,MERS,hMPV,adenovirus,p_jirovecii,c_albicans
12945	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12946	+	0.129032258064516	huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12947	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12948	+	0.225806451612903	SARS,huCoV_HKU1,adenovirus,s_pyogenes,p_jirovecii,c_albicans,s_salivarius
12949	+	0.193548387096774	SARS,huCoV_HKU1,hMPV,adenovirus,p_jirovecii,c_albicans
12950	+	0.193548387096774	SARS,huCoV_HKU1,hMPV,adenovirus,p_jirovecii,c_albicans
12951	+	0.193548387096774	SARS,huCoV_HKU1,hMPV,adenovirus,p_jirovecii,c_albicans
12952	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12953	+	0.193548387096774	SARS,huCoV_HKU1,hMPV,adenovirus,p_jirovecii,c_albicans
12954	+	0.161290322580645	SARS,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12955	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12956	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12957	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12958	+	0.161290322580645	SARS,parainfluenza_1,adenovirus,p_jirovecii,c_albicans
12959	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12960	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12961	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12962	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12963	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12964	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12965	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12966	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12967	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12968	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12969	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12970	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12971	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12972	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12973	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12974	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12975	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12976	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12977	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12978	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12979	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12980	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12981	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12982	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12983	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12984	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12985	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12986	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12987	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
12988	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12989	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12990	+	0.161290322580645	SARS,parainfluenza_2,adenovirus,p_jirovecii,c_albicans
12991	+	0.161290322580645	SARS,parainfluenza_2,adenovirus,p_jirovecii,c_albicans
12992	+	0.129032258064516	SARS,huCoV_NL63,adenovirus,c_albicans
12993	+	0.193548387096774	SARS,huCoV_NL63,huCoV_HKU1,adenovirus,p_jirovecii,c_albicans
12994	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12995	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12996	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12997	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
12998	+	0.0645161290322581	SARS,p_jirovecii
12999	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13000	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13001	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13002	+	0.0967741935483871	SARS,huCoV_NL63,p_jirovecii
13003	+	0.0645161290322581	SARS,huCoV_NL63
13004	+	0.129032258064516	SARS,huCoV_NL63,adenovirus,c_albicans
13005	+	0.129032258064516	SARS,huCoV_NL63,adenovirus,c_albicans
13006	+	0.129032258064516	SARS,huCoV_NL63,adenovirus,c_albicans
13007	+	0.129032258064516	SARS,huCoV_NL63,adenovirus,c_albicans
13008	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13009	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13010	+	0.193548387096774	huCoV_229E,SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13011	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,rhinovirus,adenovirus,p_jirovecii,c_albicans
13012	+	0.193548387096774	huCoV_229E,SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13013	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
13014	+	0.225806451612903	huCoV_229E,SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
13015	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
13016	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13017	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13018	+	0.193548387096774	SARS,huCoV_NL63,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
13019	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13020	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13021	+	0.161290322580645	SARS,huCoV_NL63,adenovirus,p_jirovecii,c_albicans
13022	+	0.193548387096774	SARS,huCoV_NL63,huCoV_OC43,adenovirus,p_jirovecii,c_albicans
13023	+	0.225806451612903	SARS,huCoV_NL63,huCoV_OC43,parainfluenza_3,adenovirus,p_jirovecii,c_albicans
13024	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13025	+	0.161290322580645	huCoV_229E,SARS,adenovirus,p_jirovecii,c_albicans
13026	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13027	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13028	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13029	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13030	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13031	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13032	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13033	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13034	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13035	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
13036	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13037	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13038	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13039	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13040	+	0.161290322580645	SARS,resp_syncytial_A,adenovirus,p_jirovecii,c_albicans
13041	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13042	+	0.161290322580645	SARS,MERS,adenovirus,p_jirovecii,c_albicans
13043	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13044	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13045	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13046	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13047	+	0.129032258064516	SARS,adenovirus,p_jirovecii,c_albicans
13048	+	0.161290322580645	SARS,parainfluenza_4,adenovirus,p_jirovecii,c_albicans
13049	+	0.161290322580645	SARS,parainfluenza_4,adenovirus,p_jirovecii,c_albicans
13050	+	0.193548387096774	SARS,huCoV_OC43,parainfluenza_4,adenovirus,p_jirovecii,c_albicans
